fecha_hecho;anio;mes;dia_semana;nombre_dia;genero;agrupa_edad;armas_medios;departamento;municipio;codigo_dane;nivel_geografico;cantidad
2025-08-14;2025;8;4;JUEVES;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;137
2025-08-14;2025;8;4;JUEVES;MASCULINO;MENORES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-15;2025;8;5;VIERNES;FEMENINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-15;2025;8;5;VIERNES;FEMENINO;ADOLESCENTES;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-15;2025;8;5;VIERNES;FEMENINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-15;2025;8;5;VIERNES;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;28
2025-08-15;2025;8;5;VIERNES;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;14
2025-08-15;2025;8;5;VIERNES;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-15;2025;8;5;VIERNES;FEMENINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-15;2025;8;5;VIERNES;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;4
2025-08-15;2025;8;5;VIERNES;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;143
2025-08-15;2025;8;5;VIERNES;MASCULINO;ADOLESCENTES;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-15;2025;8;5;VIERNES;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-15;2025;8;5;VIERNES;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;42
2025-08-15;2025;8;5;VIERNES;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;25
2025-08-15;2025;8;5;VIERNES;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-15;2025;8;5;VIERNES;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;14
2025-08-15;2025;8;5;VIERNES;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;168
2025-08-15;2025;8;5;VIERNES;MASCULINO;MENORES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-16;2025;8;6;SÁBADO;FEMENINO;ADOLESCENTES;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-16;2025;8;6;SÁBADO;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;39
2025-08-16;2025;8;6;SÁBADO;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;12
2025-08-16;2025;8;6;SÁBADO;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-08-16;2025;8;6;SÁBADO;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;8
2025-08-16;2025;8;6;SÁBADO;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;145
2025-08-16;2025;8;6;SÁBADO;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;4
2025-08-16;2025;8;6;SÁBADO;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;40
2025-08-16;2025;8;6;SÁBADO;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;28
2025-08-16;2025;8;6;SÁBADO;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;5
2025-08-16;2025;8;6;SÁBADO;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;5
2025-08-16;2025;8;6;SÁBADO;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;18
2025-08-16;2025;8;6;SÁBADO;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;142
2025-08-16;2025;8;6;SÁBADO;MASCULINO;MENORES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-17;2025;8;7;DOMINGO;FEMENINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;4
2025-08-17;2025;8;7;DOMINGO;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;27
2025-08-17;2025;8;7;DOMINGO;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;5
2025-08-17;2025;8;7;DOMINGO;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-17;2025;8;7;DOMINGO;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;7
2025-08-17;2025;8;7;DOMINGO;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;92
2025-08-17;2025;8;7;DOMINGO;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-17;2025;8;7;DOMINGO;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;37
2025-08-17;2025;8;7;DOMINGO;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;17
2025-08-17;2025;8;7;DOMINGO;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-08-17;2025;8;7;DOMINGO;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-17;2025;8;7;DOMINGO;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;18
2025-08-17;2025;8;7;DOMINGO;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;87
2025-08-18;2025;8;1;LUNES;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;19
2025-08-18;2025;8;1;LUNES;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-18;2025;8;1;LUNES;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-18;2025;8;1;LUNES;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-08-18;2025;8;1;LUNES;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;55
2025-08-18;2025;8;1;LUNES;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-18;2025;8;1;LUNES;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;26
2025-08-18;2025;8;1;LUNES;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;12
2025-08-18;2025;8;1;LUNES;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-08-18;2025;8;1;LUNES;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-18;2025;8;1;LUNES;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;7
2025-08-18;2025;8;1;LUNES;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;66
2025-08-19;2025;8;2;MARTES;FEMENINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-19;2025;8;2;MARTES;FEMENINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-19;2025;8;2;MARTES;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;29
2025-08-19;2025;8;2;MARTES;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;9
2025-08-19;2025;8;2;MARTES;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-19;2025;8;2;MARTES;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-08-19;2025;8;2;MARTES;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;114
2025-08-19;2025;8;2;MARTES;FEMENINO;MENORES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-19;2025;8;2;MARTES;MASCULINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-19;2025;8;2;MARTES;MASCULINO;ADOLESCENTES;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-19;2025;8;2;MARTES;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-08-19;2025;8;2;MARTES;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;36
2025-08-19;2025;8;2;MARTES;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;14
2025-08-19;2025;8;2;MARTES;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-19;2025;8;2;MARTES;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-19;2025;8;2;MARTES;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;6
2025-08-19;2025;8;2;MARTES;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;120
2025-08-20;2025;8;3;MIÉRCOLES;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;33
2025-08-20;2025;8;3;MIÉRCOLES;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;10
2025-08-20;2025;8;3;MIÉRCOLES;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-20;2025;8;3;MIÉRCOLES;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;8
2025-08-20;2025;8;3;MIÉRCOLES;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;148
2025-08-20;2025;8;3;MIÉRCOLES;FEMENINO;MENORES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-20;2025;8;3;MIÉRCOLES;MASCULINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-20;2025;8;3;MIÉRCOLES;MASCULINO;ADOLESCENTES;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-20;2025;8;3;MIÉRCOLES;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;30
2025-08-20;2025;8;3;MIÉRCOLES;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;19
2025-08-20;2025;8;3;MIÉRCOLES;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-20;2025;8;3;MIÉRCOLES;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;14
2025-08-20;2025;8;3;MIÉRCOLES;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;135
2025-08-21;2025;8;4;JUEVES;FEMENINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-21;2025;8;4;JUEVES;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;33
2025-08-21;2025;8;4;JUEVES;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;12
2025-08-21;2025;8;4;JUEVES;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-21;2025;8;4;JUEVES;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;6
2025-08-21;2025;8;4;JUEVES;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;119
2025-08-21;2025;8;4;JUEVES;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;4
2025-08-21;2025;8;4;JUEVES;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;23
2025-08-21;2025;8;4;JUEVES;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;15
2025-08-21;2025;8;4;JUEVES;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;5
2025-08-21;2025;8;4;JUEVES;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-21;2025;8;4;JUEVES;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;9
2025-08-21;2025;8;4;JUEVES;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;148
2025-08-22;2025;8;5;VIERNES;FEMENINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-22;2025;8;5;VIERNES;FEMENINO;ADOLESCENTES;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-22;2025;8;5;VIERNES;FEMENINO;ADOLESCENTES;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-22;2025;8;5;VIERNES;FEMENINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-22;2025;8;5;VIERNES;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;36
2025-08-22;2025;8;5;VIERNES;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;10
2025-08-22;2025;8;5;VIERNES;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-08-22;2025;8;5;VIERNES;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;8
2025-08-22;2025;8;5;VIERNES;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;159
2025-08-22;2025;8;5;VIERNES;MASCULINO;ADOLESCENTES;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-22;2025;8;5;VIERNES;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-22;2025;8;5;VIERNES;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;40
2025-08-22;2025;8;5;VIERNES;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;31
2025-08-22;2025;8;5;VIERNES;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;5
2025-08-22;2025;8;5;VIERNES;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-08-22;2025;8;5;VIERNES;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;17
2025-08-22;2025;8;5;VIERNES;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;145
2025-08-22;2025;8;5;VIERNES;SIN_DATO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-23;2025;8;6;SÁBADO;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;33
2025-08-23;2025;8;6;SÁBADO;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;9
2025-08-23;2025;8;6;SÁBADO;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-23;2025;8;6;SÁBADO;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;6
2025-08-23;2025;8;6;SÁBADO;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;151
2025-08-23;2025;8;6;SÁBADO;FEMENINO;MENORES;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-23;2025;8;6;SÁBADO;MASCULINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-23;2025;8;6;SÁBADO;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-23;2025;8;6;SÁBADO;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;45
2025-08-23;2025;8;6;SÁBADO;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;31
2025-08-23;2025;8;6;SÁBADO;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;5
2025-08-23;2025;8;6;SÁBADO;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-08-23;2025;8;6;SÁBADO;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;14
2025-08-23;2025;8;6;SÁBADO;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;157
2025-08-24;2025;8;7;DOMINGO;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;20
2025-08-24;2025;8;7;DOMINGO;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;5
2025-08-24;2025;8;7;DOMINGO;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-24;2025;8;7;DOMINGO;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;8
2025-08-24;2025;8;7;DOMINGO;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;89
2025-08-24;2025;8;7;DOMINGO;MASCULINO;ADOLESCENTES;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-24;2025;8;7;DOMINGO;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-24;2025;8;7;DOMINGO;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;52
2025-08-24;2025;8;7;DOMINGO;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;11
2025-08-24;2025;8;7;DOMINGO;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-08-24;2025;8;7;DOMINGO;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-24;2025;8;7;DOMINGO;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;12
2025-08-24;2025;8;7;DOMINGO;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;99
2025-08-24;2025;8;7;DOMINGO;MASCULINO;MENORES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-25;2025;8;1;LUNES;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;27
2025-08-25;2025;8;1;LUNES;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;8
2025-08-25;2025;8;1;LUNES;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-25;2025;8;1;LUNES;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;4
2025-08-25;2025;8;1;LUNES;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;117
2025-08-25;2025;8;1;LUNES;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;34
2025-08-25;2025;8;1;LUNES;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;28
2025-08-25;2025;8;1;LUNES;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-25;2025;8;1;LUNES;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;11
2025-08-25;2025;8;1;LUNES;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;114
2025-08-25;2025;8;1;LUNES;MASCULINO;MENORES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-08-26;2025;8;2;MARTES;FEMENINO;ADOLESCENTES;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-26;2025;8;2;MARTES;FEMENINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;5
2025-08-26;2025;8;2;MARTES;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;21
2025-08-26;2025;8;2;MARTES;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;8
2025-08-26;2025;8;2;MARTES;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-08-26;2025;8;2;MARTES;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;4
2025-08-26;2025;8;2;MARTES;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;142
2025-08-26;2025;8;2;MARTES;MASCULINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-08-26;2025;8;2;MARTES;MASCULINO;ADOLESCENTES;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
